device_id,street_marker,sign_plate_id,target_occupied,hour,dow,is_weekend,duration_min
23941,1355W,nan,0,6.0,2.0,0,10.1
23941,1355W,nan,1,7.0,2.0,0,9.916666666666666
23941,1355W,111.0,0,15.0,2.0,0,3.0166666666666666
23941,1355W,111.0,0,16.0,2.0,0,12.833333333333334
23941,1355W,nan,1,5.0,3.0,0,2.8333333333333335
23941,1355W,nan,0,5.0,3.0,0,11.15
23941,1355W,nan,1,6.0,3.0,0,23.65
23941,1355W,nan,0,6.0,3.0,0,0.48333333333333334
23941,1355W,nan,1,6.0,3.0,0,18.066666666666666
23941,1355W,nan,0,7.0,3.0,0,0.45
23941,1355W,nan,1,7.0,3.0,0,4.933333333333334
23941,1355W,111.0,1,7.0,3.0,0,52.55
23941,1355W,111.0,0,18.0,3.0,0,4.15
23941,1355W,111.0,1,18.0,3.0,0,0.45
23941,1355W,111.0,1,18.0,3.0,0,5.733333333333333
23941,1355W,111.0,1,18.0,3.0,0,2.2333333333333334
23941,1355W,111.0,1,19.0,3.0,0,10.3
23941,1355W,nan,1,22.0,3.0,0,4.15
23941,1355W,111.0,1,8.0,4.0,0,7.666666666666667
23941,1355W,111.0,1,9.0,4.0,0,36.25
23941,1355W,111.0,0,10.0,4.0,0,0.7833333333333333
23941,1355W,111.0,1,13.0,4.0,0,0.38333333333333336
23941,1355W,111.0,1,14.0,4.0,0,12.066666666666666
23941,1355W,111.0,0,18.0,4.0,0,17.45
23941,1355W,nan,1,0.0,6.0,1,616.2166666666667
23941,1355W,nan,0,21.0,6.0,1,9.616666666666667
23941,1355W,nan,1,23.0,6.0,1,12.75
23941,1355W,nan,1,23.0,6.0,1,2.716666666666667
23941,1355W,111.0,0,7.0,0.0,0,74.2
23941,1355W,111.0,0,16.0,0.0,0,10.233333333333333
23941,1355W,nan,0,19.0,0.0,0,155.75
23941,1355W,111.0,0,8.0,1.0,0,3.15
23941,1355W,111.0,1,12.0,1.0,0,19.65
23941,1355W,111.0,1,15.0,1.0,0,8.366666666666667
23941,1355W,111.0,1,15.0,1.0,0,37.78333333333333
23941,1355W,111.0,0,18.0,1.0,0,0.2
23941,1355W,nan,0,23.0,1.0,0,41.96666666666667
23941,1355W,111.0,1,12.0,2.0,0,23.216666666666665
23941,1355W,111.0,0,14.0,2.0,0,0.7666666666666667
23941,1355W,111.0,0,17.0,2.0,0,14.766666666666667
23941,1355W,111.0,1,8.0,3.0,0,14.85
23941,1355W,111.0,0,9.0,3.0,0,12.483333333333333
23941,1355W,111.0,0,9.0,3.0,0,1.7
23941,1355W,111.0,1,14.0,3.0,0,10.233333333333333
23941,1355W,111.0,0,15.0,3.0,0,3.216666666666667
23941,1355W,111.0,0,16.0,3.0,0,0.8666666666666667
23941,1355W,111.0,1,18.0,3.0,0,1.1833333333333333
23941,1355W,111.0,0,19.0,3.0,0,0.75
23941,1355W,111.0,1,14.0,4.0,0,0.6666666666666666
23941,1355W,111.0,0,14.0,4.0,0,10.583333333333334
23941,1355W,nan,0,0.0,5.0,1,450.0
23941,1355W,nan,1,11.0,6.0,1,386.6
23941,1355W,nan,0,17.0,6.0,1,1.7333333333333334
23941,1355W,nan,0,7.0,0.0,0,1.85
23941,1355W,111.0,0,7.0,0.0,0,39.86666666666667
23941,1355W,111.0,1,14.0,0.0,0,29.5
23941,1355W,111.0,1,15.0,0.0,0,4.216666666666667
23941,1355W,111.0,0,15.0,0.0,0,4.266666666666667
23941,1355W,nan,1,23.0,0.0,0,0.6666666666666666
23941,1355W,nan,1,0.0,1.0,0,5.4
23941,1355W,nan,1,1.0,1.0,0,4.15
23941,1355W,nan,0,3.0,1.0,0,64.78333333333333
23941,1355W,111.0,1,10.0,2.0,0,15.8
23941,1355W,111.0,1,12.0,2.0,0,13.85
23941,1355W,111.0,1,15.0,2.0,0,4.716666666666667
23941,1355W,111.0,0,15.0,2.0,0,5.283333333333333
23941,1355W,nan,0,22.0,2.0,0,41.06666666666667
23941,1355W,nan,0,23.0,2.0,0,3.3666666666666667
23941,1355W,111.0,0,8.0,3.0,0,5.783333333333333
23941,1355W,111.0,1,14.0,3.0,0,1.35
23941,1355W,111.0,1,16.0,3.0,0,10.516666666666667
23941,1355W,111.0,0,18.0,3.0,0,0.3333333333333333
23941,1355W,nan,1,20.0,3.0,0,211.35
23941,1355W,111.0,0,9.0,4.0,0,2.0166666666666666
23941,1355W,111.0,0,12.0,4.0,0,2.533333333333333
23941,1355W,111.0,0,12.0,4.0,0,2.25
23941,1355W,111.0,0,14.0,4.0,0,5.166666666666667
23941,1355W,111.0,0,15.0,4.0,0,3.3666666666666667
23941,1355W,nan,0,22.0,4.0,0,1.3333333333333333
23941,1355W,nan,1,22.0,4.0,0,1.9166666666666667
23941,1355W,nan,0,1.0,5.0,1,2.033333333333333
23941,1355W,10.0,1,10.0,5.0,1,3.8666666666666667
23941,1355W,10.0,1,15.0,5.0,1,125.86666666666666
23941,1355W,10.0,0,17.0,5.0,1,12.583333333333334
23941,1355W,10.0,0,18.0,5.0,1,0.5333333333333333
23941,1355W,nan,1,0.0,6.0,1,617.4333333333333
23941,1355W,nan,1,10.0,6.0,1,10.05
23941,1355W,111.0,1,9.0,0.0,0,44.0
23941,1355W,111.0,0,10.0,0.0,0,2.7666666666666666
23941,1355W,111.0,0,10.0,0.0,0,2.2666666666666666
23941,1355W,111.0,1,13.0,0.0,0,6.616666666666666
23941,1355W,111.0,1,13.0,0.0,0,10.283333333333333
23941,1355W,nan,1,6.0,2.0,0,30.816666666666666
23941,1355W,111.0,0,7.0,2.0,0,8.15
23941,1355W,111.0,0,7.0,3.0,0,12.583333333333334
23941,1355W,111.0,0,9.0,3.0,0,2.1166666666666667
23941,1355W,111.0,0,11.0,3.0,0,0.8333333333333334
23941,1355W,111.0,0,13.0,4.0,0,1.4
23941,1355W,111.0,0,15.0,4.0,0,0.11666666666666667
23941,1355W,111.0,0,16.0,4.0,0,0.8166666666666667
23941,1355W,111.0,0,18.0,0.0,0,6.516666666666667
23941,1355W,111.0,1,12.0,1.0,0,54.666666666666664
23941,1355W,111.0,0,17.0,1.0,0,0.18333333333333332
23941,1355W,nan,0,3.0,2.0,0,3.3333333333333335
23941,1355W,nan,0,3.0,2.0,0,49.983333333333334
23941,1355W,nan,1,7.0,2.0,0,3.15
23941,1355W,111.0,0,8.0,2.0,0,3.7
23941,1355W,111.0,1,9.0,2.0,0,4.933333333333334
23941,1355W,111.0,0,18.0,2.0,0,4.783333333333333
23941,1355W,111.0,1,18.0,2.0,0,2.85
23941,1355W,111.0,1,19.0,2.0,0,0.3333333333333333
23941,1355W,nan,0,0.0,3.0,0,23.616666666666667
23941,1355W,nan,1,3.0,3.0,0,2.4833333333333334
23941,1355W,nan,0,3.0,3.0,0,96.25
23941,1355W,111.0,1,16.0,4.0,0,3.033333333333333
23941,1355W,111.0,0,19.0,4.0,0,3.716666666666667
23941,1355W,nan,1,0.0,5.0,1,450.0
23941,1355W,nan,1,0.0,6.0,1,607.3333333333334
23941,1355W,nan,1,12.0,6.0,1,190.83333333333334
23941,1355W,nan,1,15.0,6.0,1,484.01666666666665
23941,1355W,111.0,1,7.0,0.0,0,5.266666666666667
23941,1355W,111.0,0,13.0,0.0,0,2.4833333333333334
23941,1355W,111.0,1,15.0,0.0,0,23.983333333333334
23941,1355W,nan,0,19.0,0.0,0,3.216666666666667
23941,1355W,111.0,1,8.0,1.0,0,5.483333333333333
23941,1355W,111.0,1,10.0,1.0,0,431.9
23941,1355W,111.0,1,19.0,1.0,0,2.85
23941,1355W,111.0,0,19.0,1.0,0,0.3333333333333333
23941,1355W,111.0,1,18.0,2.0,0,2.8333333333333335
23941,1355W,111.0,1,18.0,2.0,0,9.15
23941,1355W,111.0,1,7.0,3.0,0,566.1
23941,1355W,nan,0,0.0,4.0,0,54.0
23941,1355W,111.0,0,10.0,4.0,0,0.11666666666666667
23941,1355W,111.0,0,16.0,4.0,0,2.5166666666666666
23941,1355W,111.0,0,17.0,4.0,0,11.05
23941,1355W,10.0,0,7.0,5.0,1,61.166666666666664
23941,1355W,10.0,0,16.0,5.0,1,25.7
23941,1355W,10.0,0,17.0,5.0,1,0.23333333333333334
23941,1355W,nan,0,23.0,6.0,1,5.75
23941,1355W,nan,0,6.0,0.0,0,28.416666666666668
23941,1355W,111.0,0,9.0,0.0,0,2.1
23941,1355W,111.0,0,10.0,0.0,0,1.0833333333333333
23941,1355W,111.0,0,11.0,0.0,0,3.7333333333333334
23941,1355W,111.0,1,15.0,0.0,0,29.433333333333334
23941,1355W,111.0,1,15.0,0.0,0,8.233333333333333
23941,1355W,111.0,1,8.0,1.0,0,3.933333333333333
23941,1355W,111.0,1,10.0,1.0,0,2.716666666666667
23941,1355W,111.0,0,10.0,1.0,0,5.733333333333333
23941,1355W,111.0,0,12.0,1.0,0,0.26666666666666666
23941,1355W,111.0,0,12.0,1.0,0,20.666666666666668
23941,1355W,111.0,1,18.0,1.0,0,8.533333333333333
23941,1355W,nan,1,6.0,2.0,0,11.516666666666667
23941,1355W,nan,1,6.0,2.0,0,38.666666666666664
23941,1355W,111.0,1,10.0,2.0,0,22.283333333333335
23941,1355W,111.0,0,14.0,2.0,0,8.233333333333333
23941,1355W,111.0,0,15.0,2.0,0,7.983333333333333
23941,1355W,111.0,0,17.0,2.0,0,39.68333333333333
23941,1355W,nan,0,19.0,2.0,0,7.133333333333334
23941,1355W,nan,1,19.0,2.0,0,7.3
23941,1355W,111.0,1,12.0,3.0,0,0.5333333333333333
23941,1355W,111.0,1,12.0,3.0,0,18.816666666666666
23941,1355W,111.0,1,15.0,3.0,0,3.3833333333333333
23941,1355W,nan,1,21.0,3.0,0,0.25
23941,1355W,nan,1,0.0,4.0,0,450.0
23941,1355W,111.0,0,13.0,4.0,0,1.6833333333333333
23941,1355W,111.0,1,13.0,4.0,0,0.55
23941,1355W,111.0,1,15.0,4.0,0,11.7
23941,1355W,10.0,1,8.0,5.0,1,56.86666666666667
23941,1355W,10.0,1,10.0,5.0,1,123.25
23941,1355W,10.0,1,14.0,5.0,1,0.9166666666666666
23941,1355W,10.0,1,16.0,5.0,1,206.93333333333334
23941,1355W,nan,0,9.0,6.0,1,12.333333333333334
23941,1355W,nan,0,10.0,6.0,1,4.783333333333333
23941,1355W,nan,1,12.0,6.0,1,128.55
23941,1355W,111.0,1,14.0,0.0,0,12.116666666666667
23941,1355W,111.0,1,15.0,0.0,0,4.75
23941,1355W,111.0,1,15.0,0.0,0,0.45
23941,1355W,111.0,0,8.0,1.0,0,130.93333333333334
23941,1355W,111.0,1,10.0,1.0,0,199.05
23941,1355W,nan,1,0.0,2.0,0,450.0
23941,1355W,111.0,1,16.0,2.0,0,13.366666666666667
23941,1355W,111.0,0,17.0,2.0,0,9.916666666666666
23941,1355W,111.0,1,17.0,2.0,0,1.5833333333333333
23941,1355W,111.0,0,8.0,3.0,0,29.083333333333332
23941,1355W,111.0,0,9.0,3.0,0,0.4
23941,1355W,111.0,1,9.0,3.0,0,7.4
23941,1355W,111.0,0,9.0,3.0,0,0.7666666666666667
23941,1355W,111.0,0,15.0,3.0,0,4.0
23941,1355W,111.0,0,16.0,3.0,0,4.0
23941,1355W,111.0,1,17.0,3.0,0,21.1
23941,1355W,111.0,0,7.0,4.0,0,33.18333333333333
23941,1355W,111.0,1,11.0,4.0,0,7.016666666666667
23941,1355W,111.0,0,12.0,4.0,0,0.3333333333333333
23941,1355W,111.0,1,15.0,4.0,0,2.2
23941,1355W,111.0,0,16.0,4.0,0,12.516666666666667
23941,1355W,nan,0,22.0,4.0,0,6.566666666666666
23941,1355W,nan,1,19.0,5.0,1,270.0
23941,1355W,111.0,1,7.0,0.0,0,1.0
23941,1355W,111.0,1,13.0,0.0,0,8.8
23941,1355W,111.0,1,15.0,0.0,0,55.016666666666666
23941,1355W,111.0,0,16.0,0.0,0,4.316666666666666
23941,1355W,nan,0,22.0,0.0,0,50.1
23941,1355W,111.0,0,8.0,1.0,0,7.8
23941,1355W,111.0,1,11.0,1.0,0,0.85
23941,1355W,111.0,1,12.0,1.0,0,0.65
23941,1355W,111.0,0,14.0,1.0,0,28.733333333333334
23941,1355W,111.0,0,18.0,1.0,0,9.433333333333334
23941,1355W,111.0,1,10.0,2.0,0,3.55
23941,1355W,111.0,1,9.0,3.0,0,5.3
23941,1355W,111.0,1,11.0,3.0,0,17.583333333333332
23941,1355W,111.0,1,12.0,3.0,0,32.7
23941,1355W,111.0,1,14.0,3.0,0,1.1333333333333333
23941,1355W,111.0,1,18.0,3.0,0,0.5166666666666667
23941,1355W,111.0,0,19.0,3.0,0,0.11666666666666667
23941,1355W,nan,1,21.0,3.0,0,30.583333333333332
23941,1355W,nan,1,2.0,4.0,0,0.38333333333333336
23941,1355W,111.0,1,14.0,4.0,0,15.6
23941,1355W,111.0,0,17.0,4.0,0,25.15
23941,1355W,nan,0,22.0,4.0,0,3.8333333333333335
23941,1355W,10.0,0,16.0,5.0,1,8.833333333333334
23941,1355W,10.0,1,19.0,5.0,1,0.26666666666666666
23941,1355W,nan,0,19.0,5.0,1,4.65
23941,1355W,111.0,1,11.0,0.0,0,15.15
23941,1355W,111.0,0,12.0,0.0,0,12.466666666666667
23941,1355W,111.0,0,12.0,0.0,0,1.1166666666666667
23941,1355W,111.0,0,15.0,0.0,0,0.65
23941,1355W,111.0,0,16.0,0.0,0,0.45
23941,1355W,111.0,1,17.0,0.0,0,0.26666666666666666
23941,1355W,111.0,0,17.0,0.0,0,19.133333333333333
23941,1355W,111.0,0,11.0,1.0,0,1.0833333333333333
23941,1355W,111.0,0,12.0,1.0,0,11.516666666666667
23941,1355W,111.0,0,12.0,1.0,0,1.25
23941,1355W,111.0,0,16.0,1.0,0,1.5666666666666667
23941,1355W,111.0,0,16.0,1.0,0,3.75
23941,1355W,nan,1,19.0,1.0,0,0.3333333333333333
23941,1355W,111.0,1,8.0,2.0,0,6.033333333333333
23941,1355W,111.0,1,10.0,2.0,0,6.516666666666667
23941,1355W,111.0,1,15.0,2.0,0,2.9166666666666665
23941,1355W,111.0,1,15.0,2.0,0,0.21666666666666667
23941,1355W,111.0,1,15.0,2.0,0,0.36666666666666664
23941,1355W,111.0,0,15.0,2.0,0,8.2
23941,1355W,nan,1,19.0,2.0,0,127.9
23941,1355W,111.0,0,7.0,3.0,0,21.133333333333333
23941,1355W,111.0,1,8.0,3.0,0,22.233333333333334
23941,1355W,111.0,1,12.0,3.0,0,16.033333333333335
23941,1355W,111.0,0,16.0,3.0,0,3.183333333333333
23941,1355W,111.0,1,8.0,4.0,0,36.733333333333334
23941,1355W,111.0,1,9.0,4.0,0,0.36666666666666664
23941,1355W,111.0,1,11.0,4.0,0,101.26666666666667
23941,1355W,10.0,0,11.0,5.0,1,35.416666666666664
23941,1355W,10.0,1,12.0,5.0,1,31.916666666666668
23941,1355W,10.0,1,13.0,5.0,1,0.5666666666666667
23941,1355W,nan,1,0.0,6.0,1,737.9833333333333
23941,1355W,nan,1,6.0,0.0,0,0.8333333333333334
23941,1355W,111.0,1,10.0,0.0,0,6.3
23941,1355W,111.0,0,12.0,0.0,0,9.2
23941,1355W,111.0,1,15.0,0.0,0,0.21666666666666667
23941,1355W,111.0,0,16.0,0.0,0,6.0
23941,1355W,111.0,0,16.0,0.0,0,2.65
23941,1355W,111.0,0,17.0,0.0,0,0.36666666666666664
23941,1355W,111.0,1,19.0,0.0,0,7.683333333333334
23941,1355W,nan,0,7.0,1.0,0,2.783333333333333
23941,1355W,111.0,1,18.0,1.0,0,29.633333333333333
23941,1355W,111.0,0,9.0,2.0,0,1.6666666666666667
23941,1355W,111.0,1,12.0,2.0,0,7.15
23941,1355W,111.0,0,14.0,2.0,0,58.53333333333333
23941,1355W,111.0,0,19.0,2.0,0,1.4166666666666667
23941,1355W,nan,1,0.0,3.0,0,1.4833333333333334
23941,1355W,nan,0,6.0,3.0,0,8.3
23941,1355W,nan,0,7.0,3.0,0,16.933333333333334
23941,1355W,111.0,0,12.0,3.0,0,3.6
23941,1355W,111.0,1,13.0,3.0,0,0.26666666666666666
23941,1355W,111.0,1,15.0,3.0,0,6.25
23941,1355W,111.0,0,17.0,3.0,0,44.2
23941,1355W,nan,0,21.0,3.0,0,65.8
23941,1355W,nan,1,22.0,3.0,0,3.1333333333333333
23941,1355W,nan,0,22.0,3.0,0,10.45
23941,1355W,nan,0,0.0,4.0,0,97.51666666666667
23941,1355W,nan,0,6.0,4.0,0,10.45
23941,1355W,111.0,0,13.0,4.0,0,0.1
23941,1355W,111.0,1,13.0,4.0,0,1.0
23941,1355W,10.0,0,16.0,5.0,1,84.2
23941,1355W,nan,1,16.0,6.0,1,23.266666666666666
23941,1355W,111.0,1,9.0,0.0,0,0.45
23941,1355W,111.0,1,11.0,0.0,0,4.416666666666667
23941,1355W,111.0,1,13.0,0.0,0,9.866666666666667
23941,1355W,111.0,1,18.0,1.0,0,0.5333333333333333
23941,1355W,nan,1,19.0,1.0,0,2.7666666666666666
23941,1355W,nan,1,21.0,1.0,0,0.2
23941,1355W,nan,0,23.0,1.0,0,9.083333333333334
23941,1355W,nan,0,23.0,1.0,0,17.65
23941,1355W,nan,0,0.0,2.0,0,5.083333333333333
23941,1355W,nan,0,2.0,2.0,0,160.38333333333333
23941,1355W,nan,0,4.0,2.0,0,10.85
23941,1355W,111.0,1,14.0,2.0,0,0.2833333333333333
23941,1355W,nan,1,0.0,3.0,0,351.56666666666666
23941,1355W,111.0,0,10.0,3.0,0,2.9166666666666665
23941,1355W,111.0,0,11.0,3.0,0,4.65
23941,1355W,111.0,1,11.0,3.0,0,0.45
23941,1355W,111.0,1,16.0,3.0,0,3.1166666666666667
23941,1355W,111.0,1,19.0,3.0,0,0.3
23941,1355W,nan,1,0.0,4.0,0,345.8
23941,1355W,nan,0,6.0,4.0,0,6.333333333333333
23941,1355W,111.0,1,9.0,4.0,0,3.6666666666666665
23941,1355W,111.0,1,13.0,4.0,0,27.25
23941,1355W,111.0,1,13.0,4.0,0,32.5
23941,1355W,111.0,0,14.0,4.0,0,0.75
23941,1355W,111.0,0,18.0,4.0,0,1.45
23941,1355W,10.0,0,7.0,5.0,1,23.05
23941,1355W,10.0,0,12.0,5.0,1,3.9
23941,1355W,10.0,0,17.0,5.0,1,3.933333333333333
23941,1355W,nan,1,10.0,6.0,1,0.35
23941,1355W,nan,0,18.0,6.0,1,8.683333333333334
23941,1355W,111.0,1,11.0,0.0,0,0.75
23941,1355W,111.0,0,11.0,0.0,0,2.85
23941,1355W,nan,1,19.0,0.0,0,270.0
23941,1355W,111.0,1,7.0,1.0,0,28.85
23941,1355W,111.0,0,9.0,1.0,0,1.1166666666666667
23941,1355W,111.0,1,10.0,1.0,0,0.25
23941,1355W,111.0,1,18.0,1.0,0,0.8666666666666667
23941,1355W,111.0,1,15.0,2.0,0,0.38333333333333336
23941,1355W,nan,1,20.0,2.0,0,0.3
23941,1355W,111.0,1,14.0,3.0,0,1.2
23941,1355W,111.0,0,14.0,3.0,0,10.066666666666666
23941,1355W,111.0,0,15.0,3.0,0,0.45
23941,1355W,111.0,0,16.0,3.0,0,0.7
23941,1355W,111.0,1,14.0,4.0,0,48.833333333333336
23941,1355W,nan,1,20.0,4.0,0,0.6833333333333333
23941,1355W,10.0,1,17.0,5.0,1,0.3333333333333333
23941,1355W,10.0,1,17.0,5.0,1,5.766666666666667
23941,1355W,nan,0,16.0,6.0,1,10.266666666666667
23941,1355W,nan,0,16.0,6.0,1,2.033333333333333
23941,1355W,nan,0,19.0,6.0,1,45.333333333333336
23941,1355W,nan,0,20.0,6.0,1,8.683333333333334
23941,1355W,nan,0,20.0,6.0,1,6.7
23941,1355W,111.0,1,7.0,0.0,0,33.7
23941,1355W,111.0,0,9.0,0.0,0,14.6
23941,1355W,111.0,1,10.0,0.0,0,1.0833333333333333
23941,1355W,111.0,1,13.0,0.0,0,17.666666666666668
23941,1355W,111.0,0,7.0,1.0,0,10.733333333333333
23941,1355W,111.0,0,8.0,1.0,0,8.516666666666667
23941,1355W,111.0,1,8.0,1.0,0,0.8
23941,1355W,111.0,0,16.0,1.0,0,0.23333333333333334
23941,1355W,111.0,1,17.0,1.0,0,2.1333333333333333
23941,1355W,nan,0,21.0,1.0,0,47.8
23941,1355W,111.0,0,7.0,2.0,0,2.1
23941,1355W,111.0,1,15.0,2.0,0,0.31666666666666665
23941,1355W,111.0,0,15.0,2.0,0,0.15
23941,1355W,111.0,0,18.0,2.0,0,1.9166666666666667
23941,1355W,111.0,0,18.0,2.0,0,22.233333333333334
23941,1355W,111.0,0,8.0,3.0,0,7.933333333333334
23941,1355W,111.0,0,11.0,3.0,0,0.0
23941,1355W,111.0,1,18.0,3.0,0,0.8666666666666667
23941,1355W,111.0,0,18.0,3.0,0,3.1666666666666665
23941,1355W,111.0,1,18.0,3.0,0,0.26666666666666666
23941,1355W,111.0,1,18.0,3.0,0,0.21666666666666667
23941,1355W,nan,1,23.0,3.0,0,1.5
23941,1355W,111.0,1,9.0,4.0,0,25.266666666666666
23941,1355W,111.0,0,16.0,4.0,0,0.11666666666666667
23941,1355W,10.0,1,9.0,5.0,1,29.483333333333334
23941,1355W,111.0,0,11.0,0.0,0,2.216666666666667
23941,1355W,111.0,1,8.0,1.0,0,0.3333333333333333
23941,1355W,111.0,0,9.0,1.0,0,2.216666666666667
23941,1355W,111.0,1,9.0,1.0,0,0.8333333333333334
23941,1355W,111.0,0,10.0,1.0,0,5.116666666666666
23941,1355W,111.0,1,10.0,1.0,0,28.85
23941,1355W,111.0,0,12.0,1.0,0,9.35
23941,1355W,111.0,1,18.0,1.0,0,1.2833333333333334
23941,1355W,111.0,1,15.0,2.0,0,2.566666666666667
23941,1355W,111.0,0,15.0,2.0,0,1.25
23941,1355W,nan,0,21.0,2.0,0,9.35
23941,1355W,nan,0,0.0,3.0,0,5.3
23941,1355W,111.0,0,8.0,3.0,0,25.05
23941,1355W,111.0,1,8.0,3.0,0,0.7166666666666667
23941,1355W,111.0,1,9.0,3.0,0,0.3
23941,1355W,111.0,1,10.0,3.0,0,3.4833333333333334
23941,1355W,111.0,0,11.0,3.0,0,6.35
23941,1355W,111.0,0,15.0,3.0,0,0.36666666666666664
23941,1355W,111.0,0,9.0,4.0,0,0.7
23941,1355W,111.0,1,12.0,4.0,0,0.43333333333333335
23941,1355W,111.0,1,15.0,4.0,0,21.533333333333335
23941,1355W,111.0,1,15.0,4.0,0,5.583333333333333
23941,1355W,111.0,0,15.0,4.0,0,14.033333333333333
23941,1355W,111.0,0,19.0,4.0,0,0.4666666666666667
23941,1355W,10.0,1,8.0,5.0,1,98.21666666666667
23941,1355W,10.0,1,10.0,5.0,1,3.05
23941,1355W,10.0,1,10.0,5.0,1,2.966666666666667
23941,1355W,nan,0,4.0,6.0,1,37.86666666666667
23941,1355W,nan,0,5.0,6.0,1,99.01666666666667
23941,1355W,nan,0,22.0,6.0,1,0.85
23941,1355W,111.0,0,10.0,0.0,0,0.13333333333333333
23941,1355W,111.0,0,12.0,0.0,0,14.566666666666666
23941,1355W,111.0,0,10.0,1.0,0,5.533333333333333
23941,1355W,111.0,1,10.0,1.0,0,0.55
23941,1355W,111.0,1,16.0,1.0,0,0.9666666666666667
23941,1355W,nan,0,0.0,2.0,0,91.18333333333334
23941,1355W,111.0,1,7.0,2.0,0,8.016666666666667
23941,1355W,111.0,1,9.0,2.0,0,0.3333333333333333
23941,1355W,111.0,0,9.0,2.0,0,6.983333333333333
23941,1355W,111.0,1,11.0,2.0,0,5.616666666666666
23941,1355W,111.0,0,15.0,2.0,0,2.5166666666666666
23941,1355W,111.0,1,15.0,2.0,0,0.7833333333333333
23941,1355W,111.0,0,16.0,2.0,0,4.733333333333333
23941,1355W,111.0,0,17.0,2.0,0,12.416666666666666
23941,1355W,111.0,0,11.0,3.0,0,6.883333333333334
23941,1355W,111.0,0,17.0,3.0,0,0.8166666666666667
23941,1355W,111.0,1,18.0,3.0,0,0.2
23941,1355W,nan,0,20.0,3.0,0,0.4166666666666667
23941,1355W,nan,1,20.0,3.0,0,3.9833333333333334
23941,1355W,111.0,0,8.0,4.0,0,16.183333333333334
23941,1355W,10.0,1,9.0,5.0,1,44.21666666666667
23941,1355W,nan,0,3.0,6.0,1,109.3
23941,1355W,nan,1,12.0,6.0,1,341.21666666666664
23941,1355W,111.0,1,10.0,0.0,0,7.933333333333334
23941,1355W,111.0,0,10.0,0.0,0,3.0
23941,1355W,111.0,0,14.0,0.0,0,0.35
23941,1355W,111.0,1,18.0,0.0,0,2.9166666666666665
23941,1355W,nan,0,0.0,1.0,0,450.0
23941,1355W,111.0,0,7.0,1.0,0,0.6666666666666666
23941,1355W,111.0,1,10.0,1.0,0,1.0333333333333334
23941,1355W,111.0,1,14.0,1.0,0,0.2833333333333333
23941,1355W,111.0,0,14.0,1.0,0,1.85
23941,1355W,111.0,1,8.0,2.0,0,17.45
23941,1355W,111.0,1,9.0,2.0,0,6.133333333333334
23941,1355W,111.0,0,12.0,2.0,0,23.133333333333333
23941,1355W,111.0,1,17.0,2.0,0,1.4833333333333334
23941,1355W,111.0,1,17.0,2.0,0,2.283333333333333
23941,1355W,111.0,0,8.0,3.0,0,13.866666666666667
23941,1355W,111.0,1,9.0,3.0,0,37.36666666666667
23941,1355W,111.0,1,12.0,3.0,0,3.3
23941,1355W,111.0,0,13.0,3.0,0,9.2
23941,1355W,111.0,0,14.0,3.0,0,2.5166666666666666
23941,1355W,111.0,0,15.0,3.0,0,7.866666666666666
23941,1355W,111.0,0,16.0,3.0,0,8.966666666666667
23941,1355W,111.0,1,18.0,3.0,0,1.0833333333333333
23941,1355W,nan,0,19.0,3.0,0,6.7
23941,1355W,nan,1,0.0,4.0,0,442.25
23941,1355W,111.0,0,8.0,4.0,0,11.016666666666667
23941,1355W,111.0,0,9.0,4.0,0,0.45
23941,1355W,111.0,0,10.0,4.0,0,1.0833333333333333
23941,1355W,111.0,0,11.0,4.0,0,0.6333333333333333
23941,1355W,111.0,0,13.0,4.0,0,0.43333333333333335
23941,1355W,111.0,0,13.0,4.0,0,1.4166666666666667
23941,1355W,111.0,0,14.0,4.0,0,3.566666666666667
23941,1355W,111.0,1,14.0,4.0,0,0.7
23941,1355W,nan,0,19.0,6.0,1,0.9
23941,1355W,nan,1,7.0,0.0,0,5.5
23941,1355W,111.0,0,12.0,0.0,0,0.6833333333333333
23941,1355W,111.0,0,14.0,0.0,0,1.25
23941,1355W,111.0,1,14.0,0.0,0,9.833333333333334
23941,1355W,111.0,1,15.0,0.0,0,2.933333333333333
23941,1355W,111.0,1,18.0,0.0,0,6.65
23941,1355W,111.0,1,7.0,1.0,0,1.7333333333333334
23941,1355W,nan,0,22.0,1.0,0,95.91666666666667
23941,1355W,111.0,1,8.0,2.0,0,1.3333333333333333
23941,1355W,111.0,0,11.0,2.0,0,0.45
23941,1355W,111.0,1,12.0,2.0,0,4.833333333333333
23941,1355W,111.0,0,15.0,2.0,0,2.466666666666667
23941,1355W,111.0,1,17.0,2.0,0,1.3
23941,1355W,nan,0,3.0,3.0,0,30.033333333333335
23941,1355W,111.0,1,15.0,3.0,0,13.066666666666666
23941,1355W,111.0,0,18.0,3.0,0,34.25
23941,1355W,nan,0,21.0,3.0,0,8.966666666666667
23941,1355W,111.0,0,8.0,4.0,0,10.0
23941,1355W,111.0,0,11.0,4.0,0,3.8833333333333333
23941,1355W,111.0,0,12.0,4.0,0,10.366666666666667
23941,1355W,111.0,1,14.0,4.0,0,15.233333333333333
23941,1355W,111.0,1,15.0,4.0,0,4.7
23941,1355W,nan,0,19.0,4.0,0,21.033333333333335
23941,1355W,nan,0,19.0,4.0,0,3.2333333333333334
23941,1355W,nan,1,19.0,4.0,0,0.6833333333333333
